gbifID,institutionCode,catalogNumber,kingdom,phylum,class,order,family,genus,species,lon,lat,year,country,region,evidence
3017946100,iNaturalist,67645020,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-101.5977,18.85147,2021,Mexico,Michoacán,HUMAN_OBSERVATION
3031687754,iNaturalist,68033383,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-106.732521,24.59866,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3031764172,iNaturalist,68310639,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-99.292929,23.530382,2021,Mexico,Tamaulipas,HUMAN_OBSERVATION
3031774660,iNaturalist,68478976,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-99.53927,23.135273,2021,Mexico,Tamaulipas,HUMAN_OBSERVATION
3031915832,iNaturalist,68059596,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.692801,6.806187,2021,Colombia,Antioquia,HUMAN_OBSERVATION
3031930835,iNaturalist,68060430,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-106.319605,23.754365,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3031931104,iNaturalist,68217373,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.399608,20.457726,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3031983354,iNaturalist,67812582,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-103.278179,20.642348,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3031994547,iNaturalist,68478987,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-99.500241,23.195293,2021,Mexico,Tamaulipas,HUMAN_OBSERVATION
3032105861,iNaturalist,68059685,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.676028,6.926667,2021,Colombia,Antioquia,HUMAN_OBSERVATION
3032164132,iNaturalist,68267619,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.788794,-0.739818,2021,Ecuador,Napo,HUMAN_OBSERVATION
3039124830,iNaturalist,68744752,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.854314,23.384328,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3039315339,iNaturalist,69044572,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-100.595985,22.009192,2021,Mexico,San Luis Potosí,HUMAN_OBSERVATION
3039364012,iNaturalist,68819918,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-99.437232,23.172693,2021,Mexico,Tamaulipas,HUMAN_OBSERVATION
3039507860,iNaturalist,69258326,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.820147,23.345727,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3044860596,iNaturalist,69813239,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.837872,23.239668,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3039318944,iNaturalist,69317371,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.909998,23.227351,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3039425078,iNaturalist,69429706,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.957997,23.311582,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3044654501,iNaturalist,69782512,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.837287,23.371943,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3044654561,iNaturalist,69813274,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.972662,23.305257,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3044739619,iNaturalist,69813288,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.8993,23.376745,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3044772189,iNaturalist,69593815,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-103.535575,20.881552,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3044792874,iNaturalist,69443309,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-106.310161,23.643614,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3044813090,iNaturalist,70063562,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-106.083148,23.368368,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3044842619,iNaturalist,69813271,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.944968,23.377169,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3079859772,iNaturalist,73031490,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-104.860499,21.795137,2021,Mexico,Nayarit,HUMAN_OBSERVATION
3302355970,iNaturalist,80639202,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-100.44913,22.147961,2021,Mexico,San Luis Potosí,HUMAN_OBSERVATION
3058973198,iNaturalist,71010531,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-106.300547,23.746563,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3058985298,iNaturalist,71010535,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-106.351387,23.783998,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3059070739,iNaturalist,70977333,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.427508,20.462063,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3059111573,iNaturalist,70977339,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.422162,20.460854,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3061617728,iNaturalist,71495789,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-103.296162,20.631626,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3061662289,iNaturalist,71281741,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.807281,23.236719,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3061721846,iNaturalist,71277287,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.378247,20.554489,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3070438794,iNaturalist,72585314,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.374042,20.378045,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3070758468,iNaturalist,72585372,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.203222,20.272449,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3301843656,iNaturalist,81653701,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.250671,20.379193,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3302558089,iNaturalist,82229452,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.23636,20.303104,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3090912307,iNaturalist,73527046,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.288261,20.5621,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3097044968,iNaturalist,74395839,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.405234,20.417242,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3112388254,iNaturalist,76372020,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-107.290908,24.893972,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3302422718,iNaturalist,80647929,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-100.542714,22.186758,2021,Mexico,San Luis Potosí,HUMAN_OBSERVATION
3112675561,iNaturalist,76637553,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-106.750603,24.460784,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3112731248,iNaturalist,76356132,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-103.44745,20.800842,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3112733281,iNaturalist,76406317,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-106.705394,24.51246,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3112803254,iNaturalist,77209436,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-106.638649,24.460547,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3112819558,iNaturalist,76637998,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-106.653489,24.529298,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3112912540,iNaturalist,76698053,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-106.757632,24.446126,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3112928137,iNaturalist,77143490,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.215931,20.564587,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3113328547,iNaturalist,77170476,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-106.697159,24.376211,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3118507579,iNaturalist,79420434,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-99.111605,18.431934,2021,Mexico,Morelos,HUMAN_OBSERVATION
3124514730,iNaturalist,80034061,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-103.307518,20.754589,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3330512435,iNaturalist,80033927,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-103.24212,20.757501,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3333144421,iNaturalist,79562008,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-98.841496,21.879332,2021,Mexico,San Luis Potosí,HUMAN_OBSERVATION
3307246324,iNaturalist,82931318,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-97.025117,17.890779,2021,Mexico,Oaxaca,HUMAN_OBSERVATION
3321180020,iNaturalist,84749449,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-103.244008,20.762373,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3325765446,iNaturalist,86090010,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-103.281116,20.794901,2021,Mexico,Jalisco,HUMAN_OBSERVATION
3325758510,iNaturalist,86194108,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-96.701804,17.054084,2021,Mexico,Oaxaca,HUMAN_OBSERVATION
3327687132,iNaturalist,86660355,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.194917,11.047284,2021,Colombia,Magdalena,HUMAN_OBSERVATION
3327764144,iNaturalist,86682993,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.815127,23.579728,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3327808397,iNaturalist,86924432,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.921716,23.595773,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3327927413,iNaturalist,86924397,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.998201,23.40437,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3327956389,iNaturalist,86924288,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.8416,23.50661,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3327960367,iNaturalist,86924390,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.945538,23.457638,2021,Mexico,Sinaloa,HUMAN_OBSERVATION
3327976891,iNaturalist,86472356,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-98.053658,19.126518,2021,Mexico,Puebla,HUMAN_OBSERVATION
3330726224,iNaturalist,87781203,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-99.436786,23.382773,2021,Mexico,Tamaulipas,HUMAN_OBSERVATION
3335309429,iNaturalist,89885151,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-100.446144,22.189939,2021,Mexico,San Luis Potosí,HUMAN_OBSERVATION
3335384722,iNaturalist,89236951,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.318011,7.12794,2021,Colombia,Antioquia,HUMAN_OBSERVATION
2550105069,iNaturalist,37357714,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.297479,20.524738,2020,Mexico,Jalisco,HUMAN_OBSERVATION
2563492176,iNaturalist,37681887,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-107.313008,24.873824,2020,Mexico,Sinaloa,HUMAN_OBSERVATION
2563536943,iNaturalist,37796568,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-99.359651,23.484672,2020,Mexico,Tamaulipas,HUMAN_OBSERVATION
2563537586,iNaturalist,37796569,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-99.414104,23.342775,2020,Mexico,Tamaulipas,HUMAN_OBSERVATION
2573846598,iNaturalist,38519421,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.073982,11.019161,2020,Colombia,Magdalena,HUMAN_OBSERVATION
2573848132,iNaturalist,38347451,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.052996,11.173401,2020,Colombia,Magdalena,HUMAN_OBSERVATION
2573868138,iNaturalist,38347458,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.127983,11.049006,2020,Colombia,Magdalena,HUMAN_OBSERVATION
2574078639,iNaturalist,38151371,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.589052,-0.168796,2020,Ecuador,Sucumbios,HUMAN_OBSERVATION
2574294803,iNaturalist,38519414,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.080669,11.021106,2020,Colombia,Magdalena,HUMAN_OBSERVATION
2634077026,iNaturalist,47588487,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-105.253245,20.239463,2020,Mexico,Jalisco,HUMAN_OBSERVATION
3131922251,CLO,OBS845313847,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2020,Ecuador,Napo,HUMAN_OBSERVATION
3132700199,CLO,OBS852947673,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2020,Ecuador,Napo,HUMAN_OBSERVATION
3132720253,CLO,OBS851167541,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.14299,11.154415,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3132728967,CLO,OBS853481383,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2020,Ecuador,Napo,HUMAN_OBSERVATION
3132899631,CLO,OBS855161427,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2020,Ecuador,Napo,HUMAN_OBSERVATION
3132973634,CLO,OBS852534214,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3133231661,CLO,OBS852548011,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3133268677,CLO,OBS855203057,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3133380663,CLO,OBS855173569,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2020,Ecuador,Napo,HUMAN_OBSERVATION
3133494473,CLO,OBS849507803,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3133635436,CLO,OBS853145204,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.50465,8.718205,2020,Venezuela,Mérida,HUMAN_OBSERVATION
3134032990,CLO,OBS858958812,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-73.947014,11.305776,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3134313539,CLO,OBS857747808,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.13887,11.15801,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3134336599,CLO,OBS855212662,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2020,Ecuador,Napo,HUMAN_OBSERVATION
3134365964,CLO,OBS847919409,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-73.48486,11.230454,2020,Colombia,La Guajira,HUMAN_OBSERVATION
3134539253,CLO,OBS857378292,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.79866,-0.65112,2020,Ecuador,Napo,HUMAN_OBSERVATION
3134904579,CLO,OBS849593058,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3135077723,CLO,OBS858961367,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-73.947014,11.305776,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3135806543,CLO,OBS852371396,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3136139960,CLO,OBS856351234,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-73.05606,10.387764,2020,Colombia,Cesar,HUMAN_OBSERVATION
3136149543,CLO,OBS873238273,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3136297548,CLO,OBS856842847,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.140564,11.15754,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3136341791,CLO,OBS870492729,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.140724,11.156623,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3136375592,CLO,OBS854198824,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-72.76102,10.050478,2020,Venezuela,Zulia,HUMAN_OBSERVATION
3136661005,CLO,OBS852735112,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.10283,11.154029,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3136742871,CLO,OBS857139389,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-73.878235,11.281473,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3137095596,CLO,OBS854196236,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-72.76674,10.050481,2020,Venezuela,Zulia,HUMAN_OBSERVATION
3137124343,CLO,OBS858478537,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.140724,11.156623,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3137144310,CLO,OBS860259328,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.140724,11.156623,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3137435671,CLO,OBS873232824,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3137858361,CLO,OBS863978373,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.140724,11.156623,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3138062608,CLO,OBS873236592,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3138212665,CLO,OBS873237140,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3138304984,CLO,OBS855474818,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3138546490,CLO,OBS855907439,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.91633,-1.50752,2020,Ecuador,Pastaza,HUMAN_OBSERVATION
3138924619,CLO,OBS873236499,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3138968510,CLO,OBS847501358,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60236,-0.684361,2020,Ecuador,Napo,HUMAN_OBSERVATION
3139509487,CLO,OBS847504951,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2020,Ecuador,Napo,HUMAN_OBSERVATION
3139764128,CLO,OBS874523379,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.140724,11.156623,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3140188863,CLO,OBS852660598,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3140545551,CLO,OBS873233475,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3140630920,CLO,OBS862527110,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.06953,11.104063,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3141309748,CLO,OBS873235935,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3142278872,CLO,OBS858968687,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-73.947014,11.305776,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3142373916,CLO,OBS855347359,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2020,Ecuador,Napo,HUMAN_OBSERVATION
3143953971,CLO,OBS857368690,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-73.0646,10.368776,2020,Colombia,Cesar,HUMAN_OBSERVATION
3143969791,CLO,OBS852552790,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3144143266,CLO,OBS857618728,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.0783,11.097272,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3144189635,CLO,OBS852391508,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3144440773,CLO,OBS857016395,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.140724,11.156623,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3145398573,CLO,OBS859481298,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2020,Ecuador,Napo,HUMAN_OBSERVATION
3145513102,CLO,OBS862977665,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.12272,11.146612,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3145733706,CLO,OBS854195222,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-72.77228,10.049132,2020,Venezuela,Zulia,HUMAN_OBSERVATION
3145859573,CLO,OBS852393828,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3146026684,CLO,OBS852547748,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3146734600,CLO,OBS854195461,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-72.7703,10.047636,2020,Venezuela,Zulia,HUMAN_OBSERVATION
3146893697,CLO,OBS852552056,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3147058653,CLO,OBS855207597,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2020,Ecuador,Napo,HUMAN_OBSERVATION
3147767269,CLO,OBS857521899,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-73.878235,11.281473,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3147819392,CLO,OBS854979450,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-73.05606,10.387764,2020,Colombia,Cesar,HUMAN_OBSERVATION
3149675717,CLO,OBS873235216,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3150077011,CLO,OBS858227001,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.10423,11.136877,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3150099517,CLO,OBS873236270,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3156568687,CLO,OBS873235677,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3156568690,CLO,OBS873238764,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
3159347869,CLO,OBS920411931,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.04723,10.903758,2020,Colombia,Magdalena,HUMAN_OBSERVATION
3165860765,CLO,OBS951885209,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.41986,-0.52347,2020,Ecuador,Orellana,HUMAN_OBSERVATION
